population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctUnemployed,PctEmploy,murdPerPop,rapesPerPop,robbbPerPop,assaultPerPop,burglPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,communityname,state
13983.0,2.74,30.68,68.8,0.31,0.42,15.06,25.87,12.34,13.02,0.0,0.0,13804.0,62.45,2.42,22.48,34.19,18.71,9.95,17483.0,8254.0,4746.0,34.58,25.43,46.75,11.14,44.56,6.86,48.02,150.92,823.21,1591.55,4726.62,294.99,0.0,1029.02,6613.16,Crowleycity,LA
61945.0,4.38,23.65,23.96,2.22,70.33,19.35,35.77,18.0,4.57,61945.0,100.0,25961.0,79.31,0.26,13.03,16.16,16.62,10.92,26439.0,7260.0,13291.0,21.84,35.64,59.08,12.46,53.9,33.78,50.66,1037.86,1834.68,1183.71,1361.81,1578.28,90.58,2956.98,4214.39,Lynwoodcity,CA
102724.0,2.36,18.77,62.14,14.78,8.36,18.67,36.55,23.96,9.53,102724.0,100.0,29737.0,77.71,0.8,54.24,18.52,7.82,12.99,44671.0,18720.0,16370.0,17.54,4.11,9.68,5.62,62.44,7.97,34.88,812.3,770.44,2375.11,7888.81,1157.16,63.79,1625.6,11484.87,Berkeleycity,CA
11514.0,2.43,44.23,54.82,0.39,0.92,12.79,24.87,12.22,16.28,0.0,0.0,20185.0,69.09,0.23,28.05,34.41,13.55,17.17,25797.0,11006.0,2437.0,21.96,19.15,39.18,7.47,54.91,8.51,51.04,102.08,1352.5,1794.83,5631.17,204.15,25.52,1514.12,7655.67,Cambridgecity,MD
394017.0,2.53,67.07,31.05,0.89,1.91,14.88,30.26,15.75,9.99,394017.0,100.0,22275.0,74.58,0.65,26.67,23.4,13.64,11.25,25173.0,15279.0,102364.0,27.29,10.96,30.13,9.13,56.97,50.21,121.68,1495.04,2359.67,3256.69,7728.45,2279.29,61.33,4026.59,13325.77,Atlantacity,GA
38975.0,3.04,0.33,97.15,1.37,1.02,14.76,30.07,12.61,2.99,38640.0,99.14,40404.0,93.33,0.93,40.45,9.46,3.65,7.88,41860.0,13841.0,2031.0,5.23,3.19,12.71,4.52,79.91,0.0,,40.14,118.07,736.77,4656.76,240.87,28.34,,5662.74,Blainecity,MN
29188.0,3.11,1.59,90.32,1.71,11.59,15.44,30.53,12.98,2.98,28614.0,98.03,41081.0,90.79,1.77,37.49,9.81,2.89,7.94,43966.0,14665.0,1799.0,6.18,3.06,9.23,4.24,75.37,0.0,9.46,24.59,208.07,906.06,2209.36,382.1,17.02,242.12,3514.55,Gilberttown,AZ
12454.0,2.8,21.1,74.35,2.67,3.66,12.21,27.21,13.02,11.3,11226.0,90.14,39618.0,85.79,0.95,40.37,23.03,5.6,19.03,44246.0,15924.0,578.0,4.95,8.68,22.02,4.56,67.06,0.0,23.53,78.45,337.33,1051.23,3381.19,455.01,62.76,439.32,4950.18,Burlingtontownship,NJ
99922.0,2.58,4.07,87.55,0.4,6.66,13.62,27.07,13.19,15.38,99922.0,100.0,22647.0,67.97,0.37,33.87,34.68,17.15,17.48,28373.0,10923.0,16430.0,16.78,31.05,50.34,12.16,52.14,3.15,62.01,343.71,1023.77,2116.9,2456.41,,93.55,1432.64,,NewBedfordcity,MA
10793.0,2.9,5.74,92.63,1.04,0.94,12.64,20.02,9.39,15.08,0.0,0.0,38725.0,80.42,1.72,56.08,31.21,5.08,20.01,43549.0,16048.0,504.0,4.97,9.24,22.79,3.91,56.9,9.02,9.02,126.27,99.22,469.02,3075.67,72.16,0.0,243.53,3616.85,Perkinstownship,OH
133179.0,3.31,7.3,64.62,3.89,41.7,15.86,31.88,15.35,5.84,133179.0,100.0,35788.0,85.52,0.67,26.04,16.68,9.73,11.11,38135.0,12120.0,17853.0,13.56,14.44,31.47,7.32,65.29,14.02,48.71,473.79,624.34,1822.1,3562.28,1413.25,47.23,1160.86,6844.87,Ontariocity,CA
90533.0,2.87,2.56,85.18,2.38,17.28,13.1,29.46,11.91,4.58,89480.0,98.85,38124.0,90.28,0.67,36.13,12.31,3.8,9.67,41361.0,14720.0,8701.0,9.69,5.78,14.24,4.54,74.41,0.0,21.88,66.45,135.32,1324.85,3290.66,550.2,37.27,223.64,5202.98,Chandlercity,AZ
26727.0,2.44,2.24,93.83,1.66,9.05,10.44,26.67,11.97,16.27,26727.0,100.0,31649.0,75.51,0.54,44.87,33.91,3.55,15.93,37730.0,14963.0,1975.0,7.41,22.72,39.87,6.34,61.85,7.52,7.52,71.48,199.4,504.14,1772.01,538.0,26.34,285.93,2840.48,Garfieldcity,NJ
19959.0,2.51,4.44,88.35,0.53,8.94,12.95,23.16,10.34,15.26,0.0,0.0,24472.0,68.48,3.19,37.18,34.33,5.34,14.97,29946.0,12981.0,2818.0,14.29,11.78,29.41,5.71,55.46,10.04,155.61,80.31,230.9,1049.09,2745.71,115.45,5.02,476.86,3915.27,Pampacity,TX
53884.0,2.46,4.18,89.39,5.22,2.63,10.98,28.76,13.19,13.53,53884.0,100.0,34344.0,77.0,0.57,42.44,29.64,6.55,16.26,42099.0,15820.0,4029.0,7.55,7.2,22.12,7.65,64.52,3.84,23.04,145.92,714.22,869.73,1578.19,754.54,0.0,887.01,3202.46,Maldencity,MA
98784.0,2.24,8.97,89.13,1.03,2.92,10.59,21.32,10.25,22.03,98773.0,100.0,26473.0,65.48,0.5,48.68,39.46,4.52,22.4,33434.0,16726.0,10203.0,10.65,6.23,19.78,4.8,54.33,2.96,69.06,209.15,874.09,1481.82,4505.63,365.03,38.48,1155.27,6390.96,Clearwatercity,FL
16029.0,2.72,29.47,69.3,0.64,1.54,25.94,43.29,31.05,10.42,0.0,0.0,20565.0,77.28,0.91,27.24,25.58,9.84,11.3,27439.0,11647.0,2934.0,21.22,17.3,35.69,7.5,55.98,17.15,51.44,131.45,600.1,1440.25,5932.45,491.51,34.29,800.14,7898.5,Carrolltoncity,GA
34256.0,2.44,3.33,88.58,1.12,1.76,12.56,21.85,10.15,15.1,0.0,0.0,30366.0,72.17,1.45,52.64,32.44,4.29,20.84,37378.0,16411.0,3728.0,11.06,6.18,17.59,4.6,57.3,2.95,38.41,50.23,407.73,1060.69,3371.15,112.27,53.18,499.32,4597.29,Bartlesvillecity,OK
24137.0,2.82,10.18,87.91,1.11,1.94,13.0,27.12,12.68,11.26,23137.0,95.86,38250.0,82.95,0.38,38.61,26.78,4.49,19.34,43192.0,14678.0,1234.0,5.22,7.96,26.5,5.09,64.53,7.9,0.0,161.98,213.35,1031.17,3994.31,588.68,23.71,383.23,5637.86,Deptfordtownship,NJ
35976.0,1.94,3.27,95.79,0.48,1.97,6.43,10.55,4.93,52.77,31562.0,87.73,22649.0,31.68,0.24,65.94,76.39,2.91,45.31,30002.0,14906.0,1629.0,4.63,13.43,34.37,6.7,24.82,5.4,13.5,2.7,67.48,161.95,645.09,29.69,43.19,89.07,879.92,Manchestertownship,NJ
10923.0,3.2,0.58,97.57,0.8,3.91,15.1,24.31,10.92,7.83,10923.0,100.0,44358.0,88.13,0.71,49.07,19.01,2.42,13.7,46507.0,16148.0,192.0,1.82,6.31,14.77,3.32,69.6,0.0,8.31,33.24,41.55,556.71,2127.13,216.04,8.31,83.09,2908.18,Dyertown,IN
117810.0,2.89,0.4,96.3,2.86,1.12,15.72,28.58,14.45,8.5,117810.0,100.0,46470.0,85.16,0.46,55.7,21.24,3.17,15.39,51739.0,17084.0,4153.0,3.55,7.18,19.34,5.05,68.8,0.0,,35.78,259.63,425.23,2882.56,261.29,26.63,,3595.71,SterlingHeightscity,MI
31092.0,2.58,0.46,97.98,0.75,3.17,10.74,21.22,9.6,18.76,31092.0,100.0,39925.0,72.42,0.51,57.59,38.5,3.5,28.74,45392.0,17013.0,1000.0,3.26,6.42,21.26,5.48,54.92,0.0,,65.95,135.2,431.97,2384.09,600.15,16.49,,3432.7,AllenParkcity,MI
15568.0,2.9,0.53,98.59,0.75,0.3,12.83,21.98,9.61,9.69,15568.0,100.0,45538.0,85.39,0.65,63.64,22.97,1.86,16.49,49630.0,19940.0,392.0,2.54,4.45,13.0,3.23,66.1,0.0,0.0,6.32,101.05,157.9,1023.18,69.48,0.0,107.37,1250.55,Hamptontownship,PA
107786.0,2.63,1.51,91.18,2.39,6.11,13.25,26.88,13.29,12.82,107786.0,100.0,25236.0,73.46,1.11,43.59,29.77,7.67,17.9,31282.0,12641.0,14300.0,14.5,6.8,18.46,6.4,55.33,5.96,57.04,177.07,92.79,1355.29,6063.03,593.36,51.08,332.86,8062.76,Salemcity,OR
24730.0,2.34,0.21,98.63,0.67,1.01,11.5,22.54,11.15,21.77,0.0,0.0,20927.0,64.73,0.25,44.64,44.3,8.6,21.07,26818.0,11512.0,3292.0,13.48,11.83,28.34,6.05,51.83,0.0,20.24,28.34,64.77,898.64,1384.39,97.15,8.1,113.34,2388.28,Hazletoncity,PA
223019.0,2.48,24.51,73.76,1.21,0.72,14.58,28.52,14.77,13.32,223019.0,100.0,22279.0,70.71,0.38,33.15,30.31,14.23,19.24,27543.0,12015.0,44544.0,20.48,8.14,27.15,9.01,54.23,8.53,91.54,376.91,,1510.79,3892.51,916.7,85.25,,6405.25,Akroncity,OH
61444.0,2.43,4.71,90.44,1.84,9.5,11.34,24.3,11.4,17.37,61444.0,100.0,31954.0,71.96,0.35,46.1,36.13,5.56,21.85,41164.0,16159.0,5391.0,8.79,11.39,29.95,5.88,58.48,0.0,9.59,167.75,309.94,535.2,1848.45,397.81,7.99,487.27,2789.45,Bayonnecity,NJ
81245.0,2.57,8.06,83.06,3.7,9.15,12.56,26.65,12.69,13.46,81245.0,100.0,28553.0,70.86,0.28,33.78,30.01,13.4,17.7,35830.0,13026.0,12756.0,15.91,10.02,26.81,9.34,57.14,10.14,24.08,470.19,1259.76,2311.67,2916.2,1982.16,0.0,1764.17,7210.03,Lynncity,MA
17076.0,3.0,2.66,93.63,2.04,3.01,11.51,22.73,10.95,11.34,13468.0,78.87,69917.0,81.95,1.86,72.09,23.95,2.11,18.07,80184.0,31655.0,497.0,3.26,2.75,7.21,3.96,58.9,0.0,0.0,0.0,39.54,96.03,1220.13,16.95,0.0,39.54,1333.11,Concordtown,MA
93086.0,2.78,6.46,86.61,5.47,5.56,10.81,25.74,11.46,12.38,93086.0,100.0,45516.0,83.31,0.56,51.6,27.56,3.55,19.0,50457.0,18213.0,2720.0,3.04,9.23,22.57,4.85,64.44,3.09,15.47,111.35,278.38,685.65,2519.9,740.3,21.65,408.3,3967.5,Woodbridgetownship,NJ
61815.0,2.7,6.27,69.77,10.09,23.9,12.77,28.98,13.71,9.83,61815.0,100.0,32711.0,81.27,0.25,30.9,21.6,9.27,12.98,37026.0,14304.0,5862.0,9.62,8.95,27.66,5.88,64.54,5.97,41.79,571.62,1088.03,1358.17,2170.08,1696.96,32.83,1707.41,5258.05,Bellflowercity,CA
14629.0,2.65,0.1,97.86,1.64,2.93,10.49,21.98,11.07,18.35,14629.0,100.0,50095.0,77.3,0.42,62.5,37.36,2.43,29.68,54521.0,20422.0,265.0,1.81,7.57,19.18,4.08,60.9,6.66,6.66,46.64,46.64,313.15,1552.4,206.54,0.0,106.6,2072.09,Clarktownship,NJ
21877.0,3.32,0.17,79.44,0.48,79.69,17.95,29.1,14.43,14.2,21877.0,100.0,17645.0,65.06,2.02,24.94,35.6,17.97,13.55,19575.0,7597.0,7628.0,35.49,38.98,48.47,17.59,43.95,7.79,7.79,54.56,417.02,1972.09,5401.82,978.25,23.38,487.18,8375.56,Weslacocity,TX
30987.0,3.12,1.99,91.15,4.24,7.42,13.94,30.77,12.55,3.28,30987.0,100.0,48758.0,95.4,0.79,42.9,9.81,2.3,7.22,50301.0,16416.0,814.0,2.63,5.13,16.6,4.41,78.94,0.0,,27.15,117.64,464.53,2310.57,111.61,21.11,,2907.82,Streamwoodvillage,IL
30462.0,2.8,34.3,62.84,2.36,1.46,13.58,25.11,11.61,11.79,30462.0,100.0,36090.0,80.61,0.65,40.37,25.56,7.34,13.15,39789.0,14544.0,3286.0,10.85,6.56,19.15,6.17,62.85,3.12,,240.37,596.24,1011.43,4154.96,1117.56,34.34,,6318.29,OakParkcity,MI
17038.0,2.89,11.4,83.6,3.4,4.99,12.71,26.94,12.14,7.59,17038.0,100.0,50448.0,89.92,0.58,48.41,19.87,2.93,14.76,54246.0,19544.0,535.0,3.18,5.85,17.15,5.16,69.55,5.61,84.15,56.1,151.46,847.08,2199.04,263.66,0.0,297.32,3309.77,Aberdeentownship,NJ
11492.0,4.51,24.67,66.79,0.23,11.9,12.8,38.56,19.29,10.33,0.0,0.0,19836.0,68.54,3.74,31.3,41.43,7.24,22.73,26250.0,6786.0,776.0,13.13,14.04,39.3,8.83,24.93,0.0,24.59,8.2,98.35,680.27,991.72,90.16,24.59,131.14,1786.74,Gatesvillecity,TX
12520.0,2.51,24.53,74.92,0.16,0.33,14.14,24.62,11.95,15.67,0.0,0.0,19950.0,66.19,1.01,28.19,36.92,9.76,14.93,26675.0,10760.0,2436.0,19.6,13.95,34.23,4.75,55.95,7.17,28.68,136.21,587.86,781.42,3190.19,179.22,,759.91,,Sylacaugacity,AL
28974.0,2.76,1.08,92.21,6.47,1.22,11.24,20.23,9.83,14.14,28974.0,100.0,67389.0,81.46,0.98,75.3,27.52,2.82,20.15,76410.0,30718.0,747.0,2.63,2.13,6.04,3.48,65.07,0.0,0.0,3.33,9.99,233.03,958.75,49.94,6.66,13.32,1248.38,Lexingtontown,MA
32315.0,2.46,1.43,93.0,3.31,3.04,12.91,24.34,10.8,11.66,32354.0,100.0,36626.0,79.0,1.37,54.92,23.66,5.55,20.43,45683.0,17085.0,2502.0,7.79,2.96,9.66,5.05,64.64,0.0,63.31,13.76,154.15,421.16,2177.38,121.12,19.27,231.23,2738.93,Richlandcity,WA
44685.0,2.69,0.91,91.53,3.32,10.8,12.77,24.5,10.58,9.87,44685.0,100.0,39975.0,79.69,0.37,46.85,22.07,7.17,16.83,45536.0,17430.0,3000.0,6.83,4.2,13.08,4.99,65.13,1.88,22.52,105.1,411.0,1415.03,3592.01,829.5,50.67,540.49,5887.21,Rosevillecity,CA
59177.0,3.7,0.69,58.78,3.16,83.2,17.17,31.31,16.12,8.93,59177.0,100.0,34383.0,82.0,0.22,23.18,25.09,12.12,14.82,36023.0,10454.0,6785.0,11.61,22.12,47.73,8.44,57.83,12.72,28.63,322.84,984.41,760.18,1329.52,793.58,15.9,1348.6,2899.17,PicoRiveracity,CA
17392.0,2.45,2.4,95.94,0.93,2.13,11.73,25.53,11.76,12.44,16944.0,97.42,38432.0,82.86,0.55,53.89,25.64,2.38,18.03,44990.0,17207.0,680.0,3.96,8.24,23.93,4.76,69.52,0.0,11.49,28.72,45.95,614.52,2015.85,310.13,0.0,86.15,2940.5,Plainvilletown,CT
19631.0,2.72,3.21,95.49,1.01,0.89,14.74,27.2,14.43,8.54,16909.0,86.13,42016.0,87.13,0.27,56.68,18.54,2.91,15.3,49097.0,18134.0,1160.0,6.2,3.58,10.4,4.14,66.1,0.0,15.02,20.03,35.06,215.36,1312.17,315.52,0.0,70.12,1843.04,Moontownship,PA
19279.0,2.5,2.95,88.86,6.05,3.46,14.58,26.91,13.49,13.32,19279.0,100.0,29426.0,73.95,0.4,46.22,27.91,5.84,24.72,34883.0,13233.0,1492.0,7.91,3.29,11.75,6.18,59.56,4.6,23.0,64.41,188.62,897.09,5644.75,266.83,9.2,280.63,6817.87,Laceycity,WA
23799.0,2.6,51.17,48.29,0.32,0.78,16.82,30.13,16.31,12.54,0.0,0.0,19030.0,70.06,0.65,26.9,32.6,16.98,13.88,24202.0,10188.0,6584.0,28.63,14.83,35.08,9.19,55.44,3.69,55.29,117.95,272.75,858.8,3693.19,169.55,22.11,449.67,4743.65,Columbuscity,MS
15472.0,2.76,4.4,90.03,1.61,6.85,14.28,28.91,13.46,9.68,15472.0,100.0,25149.0,83.59,0.64,26.98,21.45,4.14,13.31,28648.0,10647.0,1899.0,12.77,9.02,29.35,5.53,64.46,0.0,53.53,83.27,249.82,612.66,3491.55,386.63,0.0,386.63,4490.84,WhiteSettlementcity,TX
64989.0,2.59,3.7,90.11,2.93,8.14,12.89,29.89,14.92,10.57,64972.0,100.0,42948.0,84.2,0.74,48.84,21.88,5.58,15.11,53270.0,20407.0,3663.0,5.96,5.0,13.9,6.42,68.32,0.0,43.04,53.43,881.55,678.23,2045.09,347.28,5.94,978.02,3076.53,Framinghamtown,MA
12481.0,2.51,0.43,98.53,0.81,0.49,11.02,24.07,10.19,13.08,0.0,0.0,36121.0,79.84,0.04,50.67,27.48,2.77,16.02,42556.0,18531.0,635.0,5.2,6.39,13.67,5.77,66.37,0.0,15.86,7.93,39.64,229.94,1379.64,118.93,63.43,63.43,1791.94,Exetertown,NH
15223.0,2.25,1.01,90.52,5.02,9.08,10.2,28.13,11.27,8.9,15223.0,100.0,46352.0,85.52,1.04,52.89,17.23,2.22,12.82,53215.0,23583.0,643.0,4.25,3.04,9.6,3.32,73.78,6.38,44.69,210.69,172.38,1468.43,4130.75,1110.9,38.31,434.14,6748.39,ElSegundocity,CA
30872.0,2.73,22.47,73.53,0.87,5.06,29.2,47.14,35.76,9.41,0.0,0.0,15917.0,76.5,2.5,29.2,23.18,7.83,11.25,26344.0,9478.0,8363.0,31.53,11.46,27.22,7.18,52.08,6.18,40.18,123.64,519.27,927.27,3081.63,194.73,77.27,689.27,4280.9,Nacogdochescity,TX
66270.0,2.58,9.53,81.96,2.81,8.96,22.84,43.68,29.19,7.1,66270.0,100.0,23156.0,84.22,1.16,40.32,16.78,3.38,10.78,35444.0,12013.0,12273.0,20.65,8.81,18.06,6.07,62.98,7.09,58.15,144.65,485.02,958.69,3563.88,285.05,79.42,694.91,4887.04,Dentoncity,TX
13280.0,2.57,2.58,79.88,0.63,1.66,13.83,26.09,12.5,13.61,0.0,0.0,23483.0,73.85,1.19,35.37,27.46,5.75,13.14,29748.0,11681.0,2020.0,15.75,9.48,25.2,5.27,58.69,0.0,31.92,12.77,165.99,689.48,2362.1,197.91,6.38,210.67,3255.87,Claremorecity,OK
89699.0,2.73,5.97,75.39,0.68,31.13,14.89,27.4,12.88,9.26,89783.0,100.0,24346.0,79.54,0.88,32.64,22.71,6.78,10.55,28462.0,11588.0,17205.0,19.36,14.32,30.51,7.55,59.8,9.32,40.39,151.22,597.64,2039.42,5887.29,439.16,61.11,798.57,8426.98,Odessacity,TX
11472.0,2.77,16.72,68.7,0.39,28.57,14.75,25.86,12.35,14.58,0.0,0.0,21160.0,72.1,2.85,34.05,35.22,9.54,12.76,28458.0,10197.0,2435.0,21.88,25.14,40.17,7.44,57.2,24.3,40.49,40.49,631.68,1085.2,2834.47,267.25,0.0,736.96,4186.91,Taylorcity,TX
110658.0,3.01,1.4,82.99,7.9,22.84,14.63,30.19,15.4,7.74,110658.0,100.0,46539.0,84.83,0.58,46.03,18.93,5.55,13.65,52164.0,19064.0,8559.0,7.99,8.11,18.34,4.57,70.09,2.56,25.56,199.37,246.23,1230.28,2584.09,836.66,35.78,473.71,4686.81,Orangecity,CA
22676.0,2.35,5.17,93.97,0.34,0.41,13.59,23.61,11.62,18.44,0.0,0.0,15732.0,55.61,0.24,32.28,41.47,19.47,19.27,21022.0,10385.0,6201.0,27.97,16.95,35.7,11.52,40.84,4.16,124.94,137.44,395.65,2332.26,5160.13,358.17,83.3,662.2,7933.86,Portsmouthcity,OH
14698.0,2.68,0.33,96.88,1.2,2.16,14.7,27.81,13.51,10.0,14698.0,100.0,28687.0,80.6,0.6,37.09,23.22,4.6,15.65,31872.0,12106.0,1323.0,9.25,6.13,19.12,3.41,65.91,12.21,18.31,97.65,335.67,1031.43,4314.92,543.18,42.72,463.84,5932.26,OregonCitycity,OR
10704.0,2.61,0.74,98.63,0.36,0.71,12.74,26.37,11.77,13.85,0.0,0.0,30650.0,80.25,1.11,51.28,28.78,3.54,14.16,35818.0,13273.0,546.0,5.22,16.88,25.05,3.64,66.79,0.0,17.5,8.75,481.15,551.13,3201.82,157.47,17.5,507.39,3927.92,Washingtoncity,MO
36048.0,2.36,1.98,83.64,9.48,10.65,9.93,29.11,12.28,8.41,36048.0,100.0,42489.0,84.27,0.44,45.51,17.37,6.01,10.96,50352.0,20759.0,2059.0,5.76,3.31,11.4,3.42,73.97,0.0,45.33,117.33,229.33,853.31,3645.24,514.65,24.0,391.99,5037.2,Campbellcity,CA
19800.0,2.35,5.44,93.56,0.44,0.91,12.59,24.72,11.63,17.34,0.0,0.0,19775.0,69.01,1.01,38.3,38.71,7.68,15.33,25419.0,10455.0,2924.0,15.01,14.66,30.89,9.11,55.7,9.79,39.16,34.26,499.24,920.17,4502.96,176.2,0.0,582.45,5599.33,Sedaliacity,MO
10069.0,2.39,0.34,95.51,2.06,2.53,12.55,24.42,11.38,14.52,0.0,0.0,24325.0,72.76,0.78,41.65,30.51,7.12,18.5,30017.0,12320.0,1618.0,16.46,6.58,18.0,6.09,58.39,0.0,77.15,28.93,192.88,1369.47,3404.38,308.61,28.93,298.97,5111.39,Astoriacity,OR
10904.0,2.62,20.13,78.34,0.68,1.69,11.3,24.63,10.83,15.13,10904.0,100.0,28993.0,71.52,0.41,36.91,34.52,13.13,19.72,37616.0,13842.0,1292.0,12.38,9.76,27.39,8.18,55.47,0.0,18.82,244.68,254.09,1185.77,3943.16,329.38,0.0,517.6,5458.31,Woodburycity,NJ
31954.0,2.52,2.93,86.62,7.32,7.81,13.54,32.59,16.84,11.38,31954.0,100.0,34727.0,81.09,0.73,50.7,20.99,3.81,14.4,41126.0,18174.0,1881.0,6.58,4.75,11.47,2.23,71.32,0.0,40.05,203.59,630.8,1211.53,4605.83,380.48,46.73,874.44,6244.58,Montereycity,CA
13739.0,3.13,59.87,39.16,0.82,0.49,28.09,41.12,30.07,12.96,0.0,0.0,22176.0,71.9,1.54,32.66,31.85,13.9,16.04,31318.0,9890.0,2644.0,25.0,13.22,28.93,9.46,48.0,7.25,50.74,594.42,1138.09,2450.16,7335.99,521.93,36.25,1790.5,10344.33,Orangeburgcity,SC
13243.0,2.81,15.02,79.03,0.72,14.12,12.24,26.41,11.93,11.84,13243.0,100.0,32633.0,75.17,0.0,37.44,29.38,6.96,18.85,38709.0,13541.0,1492.0,11.46,12.85,29.68,7.29,57.89,0.0,37.02,162.9,451.68,659.02,1443.91,177.71,22.21,651.61,2302.85,Beaconcity,NY
99581.0,2.95,11.86,74.07,1.32,22.96,14.69,30.92,13.99,7.48,99581.0,100.0,35039.0,84.28,0.39,38.59,19.87,5.63,10.74,39941.0,13335.0,10285.0,10.54,13.42,28.76,6.05,68.77,15.93,,284.93,467.69,1373.09,3685.31,364.59,50.61,,5473.6,Auroracity,IL
23674.0,2.44,1.01,97.99,0.69,0.55,12.7,26.67,12.48,12.26,23674.0,100.0,22191.0,73.4,0.36,35.73,28.08,9.69,18.86,28020.0,11013.0,3099.0,13.19,13.41,38.11,6.82,59.57,0.0,71.19,271.42,146.84,965.56,4516.33,244.73,26.7,489.45,5753.31,Norwoodcity,OH
57407.0,2.63,4.07,93.41,2.01,1.72,13.31,29.49,15.44,15.05,57407.0,100.0,38859.0,77.13,0.53,47.55,32.16,5.73,18.38,45532.0,16941.0,3834.0,6.93,7.38,21.0,5.8,63.02,0.0,14.29,64.32,700.33,600.28,1866.94,641.37,7.15,778.93,3115.73,Medfordcity,MA
13088.0,2.75,3.53,95.57,0.7,0.73,18.01,26.41,15.68,11.77,13088.0,100.0,48125.0,78.08,0.91,68.07,25.19,1.49,14.08,59336.0,28698.0,646.0,5.26,0.98,4.76,2.61,66.46,0.0,7.44,245.48,29.76,773.64,3168.94,230.6,29.76,282.67,4202.93,Bexleycity,OH
29281.0,3.2,4.63,57.62,1.62,53.82,16.89,29.65,14.65,10.22,0.0,0.0,21401.0,71.37,1.68,24.27,27.14,21.4,14.84,23284.0,8883.0,7762.0,26.93,28.35,47.5,17.0,49.98,8.85,67.88,404.33,749.64,1440.25,3842.63,1336.95,38.37,1230.71,6658.21,Maderacity,CA
18046.0,2.43,0.14,98.65,0.29,0.44,13.89,23.12,11.23,17.39,0.0,0.0,22378.0,66.55,1.16,38.0,36.09,10.13,21.29,29836.0,11369.0,2693.0,15.21,7.6,21.76,7.87,51.37,0.0,,0.0,22.44,229.96,1295.64,44.87,0.0,,1570.48,Hibbingcity,MN
14265.0,3.07,1.34,97.1,1.04,1.22,19.05,31.62,17.7,7.28,2371.0,16.62,43861.0,88.08,0.91,39.74,19.66,5.66,12.88,47349.0,16023.0,718.0,5.5,5.02,16.58,5.01,69.99,0.0,0.0,0.0,186.22,518.75,1296.89,119.71,0.0,186.22,1935.36,Nortontown,MA
28335.0,2.6,0.98,95.69,2.24,1.04,13.62,29.83,14.65,7.26,28335.0,100.0,36855.0,87.59,1.05,48.99,17.17,5.38,11.67,41809.0,16347.0,1706.0,6.08,4.08,12.88,4.93,73.67,3.78,,101.95,264.32,1011.97,5509.19,445.57,15.1,,6981.84,Fridleycity,MN
12518.0,2.64,0.24,98.98,0.64,0.33,12.53,24.13,10.92,9.51,3970.0,31.71,40718.0,82.61,0.95,54.43,22.39,3.29,15.05,46549.0,17849.0,326.0,2.62,4.72,11.9,4.54,69.49,0.0,23.75,15.84,71.26,744.32,2541.77,150.45,0.0,110.86,3436.53,Scarboroughtown,ME
101409.0,3.01,5.87,78.59,5.44,20.02,15.06,28.75,12.87,4.73,101409.0,100.0,46193.0,88.3,0.71,35.16,12.48,4.64,10.58,50349.0,17239.0,5516.0,5.47,4.49,14.0,4.87,70.52,3.47,26.87,186.35,123.94,1093.82,2364.44,873.67,20.8,340.63,4352.73,RanchoCucamongacity,CA
19033.0,2.9,0.7,97.58,0.81,1.93,16.21,28.2,13.27,6.75,19033.0,100.0,33791.0,85.83,0.49,35.63,19.65,3.67,10.88,36561.0,12354.0,1336.0,7.08,7.5,25.86,4.96,72.31,0.0,,55.54,196.91,1499.55,3892.76,186.81,15.15,,5594.26,MachesneyParkvillage,IL
21385.0,2.45,9.01,90.36,0.31,0.43,14.41,27.55,14.17,13.71,0.0,0.0,19749.0,71.26,0.79,28.36,32.26,10.75,14.15,23930.0,10490.0,4148.0,20.09,23.93,42.63,7.93,53.03,8.94,58.13,80.49,237.0,1046.37,4507.45,621.56,80.49,384.56,6255.87,Morristowncity,TN
22097.0,2.95,3.27,86.84,0.78,13.39,19.43,31.86,18.85,12.21,0.0,0.0,24788.0,75.41,0.49,37.66,29.58,14.0,15.49,28992.0,11006.0,4053.0,20.65,11.69,28.82,8.37,55.91,0.0,,35.27,163.13,555.53,4170.89,193.99,13.23,,4933.64,Adriancity,MI
89286.0,2.52,0.55,97.55,0.94,2.78,11.76,24.19,11.17,16.49,89286.0,100.0,34909.0,72.07,0.34,52.54,35.5,5.85,23.74,42215.0,16852.0,9604.0,10.78,10.57,24.11,6.24,55.15,1.15,,215.77,381.92,716.54,5856.9,1334.99,19.62,,7928.05,Dearborncity,MI
11949.0,2.45,0.47,99.01,0.34,0.5,12.7,23.62,10.89,15.82,0.0,0.0,20411.0,68.1,0.33,43.78,37.7,11.84,22.39,25737.0,10658.0,2154.0,18.26,7.63,23.1,7.84,49.79,0.0,42.27,16.91,50.72,650.94,3094.09,185.98,67.63,109.9,3998.65,OilCitycity,PA
